SECURITY_ID,SYMBOL
541195,BSE:MIDHANI-A
540981,KTKIND4RG   
541084,DACE2RG     
540826,RCBFIVCG    
540949,IPRU3035    
541233,BSE:LEMONTREE-A
541093,ABSLRIF6RD  
541161,BSE:DHARAN-Z
540781,RCBFIVBG    
540683,IPRU2992    
504918,BSE:SANDUMA-B
523025,BSE:SAFARI-A
523465,BSE:INDBNK-B
523660,BSE:WATERBASE-XT
524013,HIND.FLUROCA
524663,BSE:BIBCL-B
531463,GBLINFRA    
531737,BSE:GREENCREST-X
539223,AMBITION    
539227,BSE:LOYAL-X
539363,SKC         
539798,BSE:UMIYA-X
539841,BSE:LANCER-X
541301,BSE:ORIENTELEC-B
541313,BSE:BSE500IETF-A
541336,BSE:INDOSTAR-B
541403,BSE:DOLLAR-B
541450,BSE:ADANIGREEN-A
541540,BSE:SOLARA-B
541545,TALWGYM     
541556,BSE:RITES-A
541557,BSE:FINEORG-A
541578,BSE:VARROC-A
541678,TVF1G       
541700,TCNSBRANDS  
890146,HATSUNPP    
531381,BSE:ARIHANT-B
541679,TVF1GZ      
541726,IDFCEOS6RD  
541729,BSE:HDFCAMC-A
541677,TVF1DZ      
540982,KTKIND4RD   
541725,IDFCEOS6RG  
541744,TVF2G       
541676,TVF1D       
541702,BSE:ASHNI-XT
541742,TVF2D       
523323,BSE:KOVAI-B
524518,BSE:KREBSBIO-B
526027,BSE:CUBEXTUB-B
540617,BSLRIFS4RG  
540897,RCBFIVDG    
541269,BSE:CHEMFAB-B
541546,BSE:GAYAHWS-B
541770,BSE:CREDITACC-A
541309,IPRU3095    
541804,IPRU3168    
541252,ABSLRIF7RG  
539142,NIFTYEES    
541805,IPRU3169    
541809,BSE:NEXT50IETF-B
539686,BSE:KPEL-B
539939,BSE:YASHCHEM-X
540027,PTIL        
541735,BSE:VIVANTA-X
541741,BSE:FRATELLI-X
541771,BSE:AMINTAN-X
541956,BSE:IRCON-A
541972,BSE:SETFSN50-A
541988,BSE:AAVAS-A
542011,BSE:GRSE-A
542066,BSE:ATGL-A
542131,BSE:NIFTYETF-B
541890,BSE:SPACEINCUBA-XT
511742,BSE:UGROCAP-B
514394,AJIL        
522108,BSE:YUKEN-B
541745,TVF2GZ      
542156,IPRU3218    
539428,BSE:TEJNAKSH-X
539921,BSE:SEIL-X
539884,BSE:DARSHANORNA-X
541984,RIOSAG      
542141,BSE:TECHNOE-A
541986,RIOSADG     
542158,IPRU3219    
540898,RCBFIVDDG   
540899,RCBFIVDD    
639658,TEAMLEASE   
540801,DACEFDG     
539397,IPRU2722    
540827,RCBFIVBCG   
540423,CD50R       
540780,RCBFIVBD    
540551,AXISAEDGG   
540711,IPRU3003    
538924,IPRU2591    
540779,RCBFIVBDG   
540828,RCBFIVCD    
540864,IPRU9221    
540947,IPRU3034    
540825,RCBFIVBCD   
612179,SUNTECK REAL
632175,CYIENTSL    
632187,INDUS IND BK
632848,DELTA CORP  
640750,IEX         
639450,SHK         
600488,ABBOTT INDIA
540422,CA10R       
539053,BSLFEFS5RN  
539135,KTKKIGFD    
539063,RCBFIICDD   
541985,RIOSAD      
541310,IPRU3096    
540272,IPRU2897    
541879,KTKIND7RG   
540101,BSLRIFS1DG  
540802,DACEFDDP    
526829,BSE:CONFIPET-B
539275,BSE:MSL-X
539310,BSE:THINKINK-X
539883,BSE:PILANIINVS-B
540080,BSE:DHATRE-X
542216,BSE:DALBHARAT-A
542230,BSE:ABSLNN50ET-B
542231,BSE:NILASPACES-B
542233,BSE:TREJHARA-B
542333,BSE:RPSGVENT-B
542337,BSE:SPENCERS-B
542367,BSE:XELPMOC-B
542399,BSE:CHALET-A
542460,BSE:ANUP-A
542484,BSE:ARVINDFASN-A
542513,BSE:SNXT50BETA-A
542247,AXISCCGPG   
542649,BSE:RVNL-A
542597,BSE:MSTCLTD-B
542650,BSE:METROPOLIS-A
542652,BSE:POLYCAB-A
542641,CKFSL       
500078,BSE:OAL-B
532411,VISESH INFO.
533103,JINDALCOTEX 
538119,BSE:RNBDENIMS-T
539201,BSE:SATIA-B
539872,BSE:BAJAJHCARE-B
539982,ASYL        
539986,BSE:COMSYN-B
542651,BSE:KPITTECH-A
542655,BSE:VIKASLIFE-B
542665,BSE:NEOGEN-B
542685,BSE:DGCONTENT-B
542726,BSE:INDIAMART-A
542729,BSE:DCMNVL-B
542730,BSE:BANKIETF-B
540401,BSE:MAXIMUS-X
542752,BSE:AFFLE-A
539837,BSE:RPEL-B
542747,BSE:SNXT50BEES-A
542758,BSE:PVTBANIETF-B
542759,BSE:SPANDANA-B
505526,BSE:DOLATALGO-B
530879,BSE:CIFL-B
542760,BSE:SWSOLAR-A
542684,BSE:PPL-B
539800,BSE:CHDCHEM-X
540590,BSE:RIDDHICORP-X
540615,BSE:7NR-X
502180,BSE:SHREDIGCEM-B
519307,BSE:VIKASWSP-Z
524396,BSE:BIOFILCHEM-B
530871,BSE:CHEMBOND-B
531337,JUMPNET     
531518,BSE:VIKASPROP-Z
531761,BSE:APOLLOPIPE-B
532937,BSE:KUANTUM-B
534618,BSE:WAAREERTL-A
540405,BSE:OCEANIC-X
540725,BSE:SHAREINDIA-B
540730,BSE:MEHAI-X
541071,AXISCBGPG   
542682,BSE:HARISH-X
542772,BSE:360ONE-A
542773,BSE:IIFLCAPS-A
542774,BSE:MUFIN-B
542812,BSE:FLUOROCHEM-A
542830,BSE:IRCTC-A
542839,REHSPD      
542847,RESSPL      
542852,BSE:VISHWARAJ-B
542857,BSE:GREENPANEL-B
539963,BSE:ZEAL-XT
542867,BSE:CSBBANK-A
539526,BSE:SCTL-X
542843,REHSPG      
519126,BSE:HNDFDS-B
542863,BSE:ABSLBANETF-B
542904,BSE:UJJIVANSFB-A
542808,RESSPC      
542907,BSE:PRINCEPIPE-B
540098,BSLRIFS1RG  
540586,IPRU2969    
542160,IPRU9420    
540591,HEOF1126DG  
540470,IPRU9135    
538446,BSE:MONEYBOXX-B
542837,RESSPE      
542844,REHSPH      
540792,HHOF1140DD  
542819,REHSPM      
542846,REHSPL      
500214,BSE:IONEXCHANG-A
507526,BSE:ASALCBR-B
523754,BSE:MAHEPC-B
540697,AMFL        
542905,BSE:HINDWAREAP-B
542919,BSE:ARTEMISMED-B
542920,BSE:SUMICHEM-A
542921,BSE:MIDCAPIETF-B
542922,BSE:NEXT50-B
542932,BIRLATYRES  
542933,BSE:UNIVPHOTO-T
543064,BSE:COHANCE-A
543066,BSE:SBICARD-A
543174,BSE:11GPG-B
543181,BSE:11AGG-B
543182,BSE:11AMD-B
542817,NIEHSPI     
542862,BSE:SHAHLON-X
543150,BSE:08GPG-B
543170,BSE:08ADD-B
543179,BSE:11ADD-B
543184,BSE:11AQD-B
517273,BSE:S&SPOWER-T
535958,BSE:ESSENTIA-B
540545,BSE:BGJL-XT
543151,BSE:08ABB-B
540654,BSE:GSTL-X
543187,BSE:POWERINDIA-A
513343,GRAND FOUND 
517522,BSE:RAJRATAN-B
540078,BSE:MITSU-X
540147,BSE:SHASHIJIT-X
540614,BSE:GGENG-X
542670,BSE:AEPL-X
543213,BSE:ROSSARI-B
890147,RELIANCEPP  
890148,ABFRLPP     
543175,BSE:11MPD-B
543214,BSE:NDRAUTO-B
543219,BSE:ALPL30IETF-B
543221,BSE:ITIETF-B
507794,BSE:KHAICHEM-B
522014,BSE:UNIDT-B
533093,BSE:ROML-B
538566,APOLLOTRI   
539216,BSE:GARMNTMNTR-X
540145,BSE:VALIANTORG-B
540726,BSE:TTFL-B
540737,BSE:SGRL-X
540795,BSE:DYCL-B
540955,BSE:TDSL-XT
540956,BSE:BHATIA-X
541167,BSE:YASHO-B
541865,BSE:ASRL-B
542804,NIESSPJ     
542845,NIEHSPJ     
542848,NIESSPM     
543210,BSE:AARTISURF-B
543212,BSE:BOROLTD-B
543220,BSE:MAXHEALTH-A
543223,BSE:MAXIND-B
543224,BSE:HDFCNIFBAN-B
543226,BSE:BANKBETA-B
543227,BSE:HAPPSTMNDS-A
543228,BSE:ROUTE-B
543232,BSE:CAMS-A
543233,BSE:CHEMCON-B
543235,BSE:ANGELONE-A
543237,BSE:MAZDOCK-A
543238,BSE:UTIAMC-A
543240,BSE:LIKHITHA-B
543242,BSE:HEMIPROP-B
543243,BSE:EQUITASBNK-A
543245,BSE:GLAND-A
543246,BSE:ESG-B
890149,SATINPP     
890151,MOLDTEKPP   
540587,IPRU2970    
540936,BSE:GGL-B
541444,BSE:PALMJEWELS-B
543248,BSE:RBA-A
543186,BSE:11DPD-B
543253,BSE:BECTORFOOD-A
890150,RUSHILPP    
541070,AXISCBDPD   
541672,IPRU3143    
540626,IPRU2987    
542809,NIESSPP     
543169,BSE:08DPR-B
540627,IPRU2988    
541743,TVF2DZ      
532986,BSE:NIRAJ-B
507779,BSE:KANPRPLA-B
522215,BSE:HLEGLAS-B
524091,BSE:CARYSIL-B
524332,BSE:BCLIND-B
532742,BSE:PAUSHAKLTD-B
539407,BSE:GENCON-B
539660,BSE:BESTAGRO-T
540205,BSE:AVL-A
540693,BSE:SHISHIND-T
541778,BSE:DEEP-B
542057,BSE:BCPL-B
543173,BSE:11DPR-B
543176,BSE:11MPR-B
543249,BSE:TARC-B
543251,BSE:RVHL-B
543252,BSE:FAIRCHEMOR-B
543254,BSE:AWHCL-B
543255,BSE:INFRABEES-B
543257,BSE:IRFC-A
543258,BSE:INDIGOPNTS-B
543259,BSE:HOMEFIRST-A
543260,BSE:STOVEKRAFT-B
543263,BSE:SMCGLOBAL-B
543264,BSE:NURECA-B
543265,BSE:RAILTEL-A
543266,BSE:HERANBA-B
543268,BSE:DRCSYSTEMS-B
543270,BSE:MTARTECH-A
543272,BSE:EASEMYTRIP-A
543275,BSE:ANURAS-A
543276,BSE:CRAFTSMAN-A
543277,BSE:LXCHEM-A
543278,BSE:KALYANKJIL-A
543279,BSE:SURYODAY-B
543280,BSE:NAZARA-A
890153,AFLPP       
543271,BSE:JUBLINGREA-A
532019,BSE:LCCINFOTEC-T
543283,BSE:UFBL-B
542232,BSE:SRD-B
505590,BSE:SVPGLOB-T
506261,BSE:MODISONLTD-B
511605,BSE:ARIHANTCAP-B
513097,BSE:SBCL-B
526951,BSE:STYLAMIND-B
530307,BSE:CLSEL-B
532335,BSE:AMBICAAGAR-B
539398,BSE:VISHALBL-B
540786,BSE:SHARIKA-B
540796,BSE:RATNABHUMI-B
541634,BSE:RAWEDGE-B
541929,BSE:SGIL-B
541974,BSE:MANORAMA-A
542019,BSE:SHUBHAM-B
542034,BSE:SMGOLD-B
542323,BSE:KPIGREEN-A
542437,BSE:ANMOL-B
542579,BSE:AGOL-B
543281,BSE:SUVIDHAA-B
543287,BSE:LODHA-A
543288,BSE:DEEPINDS-B
543291,BSE:MAFANG-B
543292,BSE:HEALTHIETF-B
543298,BSE:VINEETLAB-B
543299,BSE:SHYAMMETL-A
543300,BSE:SONACOMS-A
543306,BSE:DODLA-A
543308,BSE:KIMS-A
543311,BSE:IPL-B
543317,BSE:GRINFRA-A
543318,BSE:CLEAN-A
543320,BSE:ETERNAL-A
543321,BSE:TATVA-B
541253,ABSLRIF7RD  
542841,NIEHSPE     
543177,BSE:11QPD-B
543323,BSE:BFSI-B
524412,BSE:AAREYDRUGS-B
540252,BSE:VSL-B
543322,BSE:ALIVUS-A
543325,BSE:ROLEXRINGS-B
539359,BSE:PRITIKAUTO-B
543326,BSE:FMCGIETF-B
543144,BSE:08MPD-B
543328,BSE:KRSNAA-B
543329,BSE:WINDLAS-B
543330,BSE:DEVYANI-A
541068,AXISCBD1D   
541418,BSE:NGIL-B
543333,BSE:CARTRADE-A
543156,BSE:08DPD-B
543334,BSE:NUVOCO-A
543335,BSE:APTUS-A
543336,BSE:CHEMPLASTS-B
543327,BSE:EXXARO-B
500153,BSE:GANESHBE-B
500456,BSE:PASUPTAC-B
500655,BSE:GRWRHITECH-A
501831,BSE:COASTCORP-B
506405,BSE:DMCC-B
507552,BSE:FOODSIN-B
513517,BSE:STEELCAS-B
514418,BSE:MANORG-B
526423,BSE:KRITI-B
531146,BSE:MEDICAMEQ-B
531719,BSE:BHAGCHEM-B
538402,SPS         
538970,BSE:WARDINMOBI-X
539402,BSE:NAKSH-B
540393,BSE:SMLT-B
540492,BSE:STARLENT-T
540519,BSE:MEERA-B
540694,BSE:ANG-B
540735,BSE:IRIS-B
541069,AXISCBDGG   
541302,BSE:DHRUV-B
542459,BSE:KRANTI-B
542667,WORL        
542721,BSE:ARL-B
542724,BSE:MURAE-T
542725,BSE:SBC-B
543331,BSE:MOL-B
543332,BSE:EPIGRAL-A
543347,BSE:AXISTECETF-B
543348,BSE:AXISHCETF-B
543349,BSE:ACUTAAS-A
543350,BSE:VIJAYA-A
543357,BSE:AXISCETF-B
543358,BSE:SANSERA-A
543365,BSE:MASPTOP50-B
543367,BSE:PARAS-A
543374,BSE:ABSLAMC-A
543383,BSE:CONSUMIETF-B
543384,BSE:NYKAA-A
543386,BSE:FINOPB-B
543387,BSE:SJS-A
543388,BSE:EQUAL50ADD-B
543389,BSE:SIGACHI-B
543390,BSE:POLICYBZR-A
543396,BSE:PAYTM-A
543397,BSE:SAPPHIRE-A
543398,BSE:LATENTVIEW-A
543399,BSE:TARSONS-B
543401,BSE:GOCOLORS-B
590136,BSE:BANKNIFTY1-B
590137,BSE:SETFNIFBK-B
590138,BSE:SETFNIF50-B
890152,URJAPP      
890157,AIRTELPP    
890158,RPPINFRPP   
500012,BSE:ANDHRAPET-X
501423,BSE:SHAILY-A
506685,BSE:ULTRAMAR-B
506687,BSE:TRANSPEK-X
514183,BSE:BLACKROSE-X
524774,BSE:NGLFINE-B
530131,UDAIPUR CEME
531449,BSE:GRMOVER-B
539148,BSE:SHIVALIK-B
539177,BSE:AIIL-A
530355,BSE:ASIANENE-B
890159,PATINTPP    
543412,BSE:STARHEALTH-A
543414,BSE:MAHKTECH-B
543413,BSE:TEGA-A
890160,VLIFEPP     
538546,BSE:BRPL-B
543415,BSE:ANANDRATHI-A
543416,BSE:ZODIAC-B
542770,BSE:ALPHALOGIC-B
543411,BSE:HITECH-B
543417,BSE:RATEGAIN-A
543419,BSE:SHRIRAMPPS-B
543154,BSE:08QPR-B
543420,BSE:JETFREIGHT-B
543425,BSE:MAPMYINDIA-A
543426,BSE:METROBRAND-A
543427,BSE:MEDPLUS-A
523369,BSE:DCMSRIND-B
543428,BSE:DATAPATTNS-A
543434,BSE:SUPRIYA-A
543437,BSE:MONQ50-B
543438,BSE:MIDQ50ADD-B
543440,BSE:NIFTYADD-B
543441,BSE:CMSINFO-A
542810,NIESSPA     
540863,IPRU9220    
541673,IPRU3144    
542849,NIESSPN     
541094,ABSLRIF6DG  
541095,ABSLRIF6DD  
543153,BSE:08AGG-B
541255,ABSLRIF7DD  
541254,ABSLRIF7DG  
542246,AXISCCDPD   
543297,IWEL        
542842,NIESSPK     
890156,KILPP       
542838,NIESSPF     
542244,AXISCCDID   
542245,AXISCCDGG   
500333,BSE:PIXTRANS-B
504000,BSE:ELPROINTL-B
507910,BSE:FIBERWEB-T
511551,BSE:MONARCH-B
512455,BSE:LLOYDSME-A
514450,BSE:MHLXMIRU-B
523384,BSE:MAHAPEXLTD-B
524342,BSE:INDOBORAX-B
532029,BSE:SINDHUTRAD-B
534600,BSE:JTLIND-B
539006,BSE:PTCIL-A
539400,BSE:MALLCOM-B
540125,BSE:RADHIKAJWE-B
540268,BSE:TRU-B
540727,BSE:POOJA-B
540738,BSE:STL-B
541352,BSE:MEGASTAR-B
542666,BSE:GKP-B
543433,BSE:HPAL-B
543442,BSE:BCONCEPTS-B
543450,BSE:AUTOIETF-B
543451,BSE:AGSTRA-Z
543454,BSE:MAKEINDIA-B
543458,BSE:AWL-A
543462,BSE:DEVIT-B
543463,BSE:MANYAVAR-A
543465,BSE:MOMOMENTUM-B
543470,BSE:SOFTTECH-B
543472,BSE:TECH-B
543473,BSE:HEALTHY-B
543474,BSE:BSLNIFTY-B
543481,BSE:MIDCAPETF-B
543482,BSE:EUREKAFORB-A
543501,BSE:MOLOWVOL-B
890164,WARDWIZPP   
532993,BSE:SEJALLTD-B
543489,BSE:GATEWAY-B
543490,BSE:GMRP&UI-A
541206,BSE:OBCL-B
542802,BSE:GALACTICO-B
543512,BSE:AVROIND-B
531358,BSE:CHOICEIN-A
543498,BSE:MSUMI-A
523329,BSE:ELDEHSG-B
541276,BSE:HARDWYN-T
542383,BSE:RITCO-B
517500,BSE:ROTO-B
543513,BSE:UMAEXPORTS-B
539097,BSE:URSUGAR-B
543514,BSE:VERANDA-B
524648,BSE:INDOAMIN-B
543517,BSE:HARIOMPIPE-B
503162,BSE:RELCHEMQ-B
506642,BSE:SADHNANIQ-B
506852,BSE:PRIMO-B
512267,BSE:MMWL-B
512381,BSE:STARTECK-B
514316,BSE:RAGHUSYN-X
522281,BSE:RAMRAT-B
524520,BSE:KMCSHIL-B
526817,BSE:CHEVIOT-B
530067,BSE:CSLFINANCE-B
539221,BSE:SPORTKING-B
539594,BSE:MISHTANN-X
539997,BSE:KPL-B
540717,BSE:PQIF-B
540937,BSE:MEDICO-B
540953,BSE:KENVI-B
541303,BSE:AKSHAR-B
541601,BSE:RAJNISH-B
542012,BSE:A1L-B
542013,BSE:DOLFIN-B
542046,BSE:VIVIDM-T
542285,BSE:AXITA-T
543284,BSE:EKI-B
543449,BSE:WEL-B
543523,BSE:CAMPUS-A
543524,BSE:RAINBOW-A
543525,BSE:SILVERTUC-B
543526,BSE:LICI-A
543527,BSE:PRUDENT-A
543528,BSE:VENUSPIPES-B
543529,BSE:DELHIVERY-A
543530,BSE:PARADEEP-A
543531,BSE:TIERRA-X
543532,BSE:ETHOSLTD-A
543533,BSE:EMUDHRA-B
543534,BSE:AETHER-A
543535,BSE:WEWIN-B
890169,DYNPROPP    
543563,BSE:MOHEALTH-B
524037,BSE:RAMAPHO-B
532407,BSE:MOSCHIP-A
543547,BSE:DDEVPLSTIK-B
543568,BSE:MOM30IETF-B
514036,BSE:LOYALTEX-T
543569,BSE:HDFCNIF100-B
543570,BSE:HDFCNEXT50-B
504882,BSE:NATIONSTD-B
539659,BSE:KAMATS-B
543571,BSE:INFRAIETF-B
543574,BSE:NIFTYQLITY-B
543575,BSE:MOMENTUM-B
543573,BSE:SYRMA-A
543576,BSE:MOVALUE-B
543577,BSE:MOQUALITY-B
505872,BSE:WPIL-B
511076,BSE:AEROENTER-B
512379,BSE:CRSL-X
514448,BSE:JYOTIRES-B
524470,BSE:SYNCOMF-B
524542,BSE:SUKHJITS-B
530079,BSE:FAZE3Q-T
533210,BSE:KRITINUT-B
535431,BSE:GCMSECU-B
539314,BSE:UNIAUTO-B
540377,BSE:IFL-B
540395,BSE:CHEMCRUX-B
540757,BSE:SCPL-T
541152,BSE:GOYALALUM-T
541400,BSE:ZIMLAB-B
543211,BSE:BONLON-T
543591,BSE:DREAMFOLKS-B
543593,BSE:DBOL-B
543596,BSE:TMB-A
543599,BSE:KSOLVES-B
543600,BSE:HARSHA-B
543605,BSE:HDFCQUAL-B
543607,BSE:HDFCGROWTH-B
543608,BSE:HDFCVALUE-B
543614,BSE:TIPSFILMS-B
543625,SECURCRED   
543626,BSE:EMIL-A
543628,BSE:HDFCMOMENT-B
543635,BSE:PPLPHARMA-A
543638,BSE:TRACXN-B
543643,BSE:NARMADA-B
543644,BSE:INFOBEAN-B
543645,BSE:HPIL-B
543650,BSE:DCXINDIA-B
543652,BSE:FUSION-B
543653,BSE:BIKAJI-A
543654,BSE:MEDANTA-A
543657,BSE:ACI-A
543663,BSE:FIVESTAR-A
543664,BSE:KAYNES-A
543665,BSE:HDFCNIFIT-B
543666,BSE:HDFCPVTBAN-B
543667,BSE:INOXGREEN-A
543668,BSE:BBTCL-B
543669,BSE:RUSTOMJEE-B
543670,BSE:VINNY-B
543671,BSE:AAATECH-B
543677,BSE:FINIETF-B
890174,COASTPP     
890176,SUZLONPP    
543627,BSE:HDFCLOWVOL-B
543193,BSE:DJML-T
507753,BSE:TGVSL-B
543171,BSE:ROJL-B
543687,BSE:DHARMAJ-B
543688,BSE:SARVESHWAR-B
543686,BSE:SIRCA-B
543689,BSE:UNIPARTS-B
500262,BSE:HYBRIDFIN-B
890177,TFLPP       
543710,BSE:COMMOIETF-B
543711,BSE:SULA-A
543712,BSE:AFSL-B
543714,BSE:LANDMARK-B
543720,BSE:KFINTECH-A
543725,BSE:ELIN-B
890162,VECOPP      
541144,BSE:ACTIVE-B
542694,BSE:PARSHVA-T
543147,BSE:08AMD-B
543636,BSE:DCI-B
511589,BSE:AVONMORE-B
511724,BSE:BAIDFIN-B
519528,BSE:NORBTEAEXP-T
532626,BSE:POCL-B
533941,BSE:THOMASCOTT-B
539843,BSE:NINSYS-B
540396,BSE:MANOMAY-B
540809,BSE:MRCAGRO-B
541967,BSE:SKYGOLD-A
542918,BSE:GIANLIFE-Z
543218,BSE:SBGLP-B
543715,IEL         
543732,BSE:RADIANTCMS-B
543738,BSE:BANKADD-B
543743,BSE:AERONEU-B
543747,BSE:KAMOPAINTS-B
543748,BSE:AARTIPHARM-A
543767,BSE:BTML-B
543768,BSE:NSLNISP-A
543774,BSE:HDFCBSE500-B
543775,BSE:HDFCSML250-B
543776,BSE:HDFCMID150-B
543811,BSE:AIRAN-B
543812,BSE:DIVGIITTS-B
543819,BSE:PSUBNKIETF-B
543853,BSE:AXSENSEX-B
543858,BSE:LOWVOL-B
890168,AURUMPP     
890180,AARTIPP     
890181,SGRLPP      
500068,BSE:DISAQ-B
500414,BSE:TIMEX-B
526407,BSE:HAMPTON-X
532323,BSE:SHIVACEM-X
542020,BSE:AKI-B
532841,BSE:SAHYADRI-B
540952,BSE:LAL-B
538668,BSE:MIIL-B
542865,BSE:ANUROOP-B
543829,BSE:GSLSU-B
543896,BSE:AVALON-A
543861,BSE:USK-T
506854,BSE:TANFACIND-B
506879,BSE:GUJTHEM-B
516030,BSE:PAKKA-B
532435,BSE:SANINFRA-X
537785,BSE:RACE-B
538817,BSE:CAPPIPES-B
538891,BSE:MCLOUD-B
540079,BSE:SPRAYKING-B
542248,BSE:DECCAN-B
542580,BSE:AARTECH-B
542851,GENSOL      
543230,BSE:ADVAIT-B
543898,BSE:BLAL-B
543901,BSE:RHL-B
543904,BSE:MANKIND-A
543910,BSE:AVG-B
543911,BSE:ATALREAL-B
543915,BSE:PAVNAIND-B
543917,BSE:SIGMA-B
543918,BSE:GHCLTEXTIL-B
543919,BSE:MKPL-B
543923,BSE:IKIO-B
543929,BSE:HMAAGRO-B
543930,BSE:URAVIDEF-B
543932,BSE:IDEAFORGE-B
543933,BSE:CYIENTDLM-B
543935,BSE:ITADD-B
543936,BSE:SENCO-A
543942,BSE:UTKARSHBNK-B
543944,BSE:BANKETF-B
543945,BSE:NETWEB-A
890175,GGLPP       
890187,CRESSANPP   
890186,NECCLTDPP   
543949,BSE:PVTBANKADD-B
543948,BSE:PSUBANKADD-B
543950,BSE:YATHARTH-A
543927,BSE:ASIAN-X
543947,BSE:SENSEXADD-A
543956,BSE:QUAL30IETF-B
543236,BSE:ATAM-B
543959,BSE:SBFC-A
543960,BSE:CONCORDBIO-A
539760,BSE:RELICAB-B
543952,BSE:NIITMTS-A
543965,BSE:TVSSCS-T
543954,BSE:ATL-B
543955,BSE:TREL-B
500284,BSE:LORDSCHLO-B
543957,BSE:REDTAPE-B
543958,BSE:VLEGOV-B
543962,BSE:DPWIRES-B
543972,BSE:AEROFLEX-B
500120,BSE:DIAMINESQ-B
500147,BSE:COCKERILL-B
500365,BSE:WELSPLSOL-B
504132,BSE:PERMAGN-X
506248,BSE:AMNPLST-B
508954,BSE:FINKURVE-B
520073,BSE:RACLGEAR-B
523419,BSE:TNTELE-B
531112,BSE:BALUFORGE-A
531201,BSE:SHILCTECH-B
531637,BSE:PRAVEG-B
532372,BSE:VIRINCHI-B
532406,BSE:AVANTEL-A
539018,BSE:BEEKAY-X
539199,BSE:SGFIN-B
539222,BSE:GROWINGTON-B
540923,BSE:ASHOKAMET-B
543234,BSE:SECMARK-B
543940,BSE:JIOFIN-A
543969,BSE:PYRAMID-B
543974,BSE:VPRPL-B
543975,BSE:MIDCAPBETA-B
543977,BSE:RISHABH-B
543978,BSE:RATNAVEER-B
543980,BSE:JLHL-A
543981,BSE:RRKABEL-A
543983,BSE:EMSLIMITED-B
543984,BSE:SAMHI-A
543985,BSE:ZAGGLE-A
543987,NAVINIFTY   
543988,BSE:NUVAMA-A
543989,BSE:KALAMANDIR-B
543990,BSE:SIGNATURE-A
543992,BSE:YATRA-B
543994,BSE:JSWINFRA-A
543995,BSE:MVGJL-B
543996,BSE:UDS-B
543998,BSE:VALIANTLAB-B
543999,BSE:SENSEXETF-A
544004,BSE:IRMENERGY-B
544006,BSE:ITETF-B
544007,BSE:ALPHAETF-B
544008,BSE:MAXESTATES-B
544009,BSE:BLUEJET-A
544012,BSE:CELLO-A
544014,BSE:HONASA-A
544020,BSE:ESAFSFB-B
544021,BSE:PROTEAN-A
544022,BSE:ASKAUTOLTD-B
544026,BSE:IREDA-A
544027,BSE:FEDFINA-B
544028,BSE:TATATECH-A
544029,BSE:GANDHAR-B
544030,BSE:FLAIR-B
543912,BSE:PIGL-B
544044,BSE:INDIASHLTR-A
544045,BSE:DOMS-A
544046,BSE:INOXINDIA-A
544054,BSE:SURAJEST-B
544055,BSE:MUTHOOTMF-B
544057,BSE:HAPPYFORGE-B
544058,BSE:MUFTI-B
544061,BSE:AZAD-A
544067,BSE:INNOVACAP-B
543737,BSE:AVEER-X
543146,BSE:08MPR-B
541338,BSE:UHZAVERI-B
543986,BSE:SOUTHWEST-B
544003,BSE:PLAZACABLE-B
538591,BSE:NCAPBULADD-B
540311,BSE:JITFINFRA-T
502175,BSE:SAURASHCEM-B
505141,SCOOTERS IND
506808,BSE:TUTIALKA-X
509020,BSE:RUCHINFRA-B
512068,BSE:DECNGOLD-B
513509,BSE:KALYANIFRG-B
514360,BSE:KRRAIL-X
515043,BSE:SEKURITIND-B
526677,BSE:KEEPLEARN-B
530017,BSE:SIL-B
532022,BSE:FILATFASH-B
532686,BSE:KERNEX-B
542654,BSE:VRFILMS-B
542669,BSE:BMW-B
543231,BSE:ADL-B
543267,BSE:DAVANGERE-B
543376,BSE:SAMOR-B
544042,BSE:BAJEL-B
544053,BSE:MOTISONS-B
544060,BSE:RBZJEWEL-B
544066,BSE:SUNCLAY-B
544081,BSE:JYOTICNC-A
544088,BSE:MEDIASSIST-A
544092,BSE:NIFTYBETF-B
544093,BSE:BANKBETF-B
544095,BSE:EPACK-A
544100,BSE:NOVAAGRI-B
544102,BSE:ITBETA-B
544107,BSE:BLSE-B
544109,BSE:HEALTHADD-B
544110,BSE:HDFCPSUBK-B
544111,BSE:PARKHOTELS-B
544112,BSE:JGTL-X
544117,BSE:SIGNPOST-B
544118,BSE:JSFB-A
544119,BSE:RPTECH-B
544120,BSE:CAPITALSFB-B
544122,BSE:ENTERO-B
544123,BSE:LICNMID100-B
544124,BSE:VSTL-B
544129,BSE:JUNIPER-B
544130,BSE:SMALLCAP-B
544131,BSE:GPTHEALTH-B
544133,BSE:EXICOM-B
544134,BSE:PLATIND-B
544135,BSE:MUKKA-B
544136,BSE:RKSWAMY-B
544138,BSE:JGCHEM-B
544140,BSE:GOPAL-B
544144,BSE:PVSL-B
544149,BSE:KRYSTAL-B
890190,GRASIMPP    
890192,IBULPP      
890193,SKIPPERPP   
890198,MITSUPP     
100112,STATE BANK  
100425,AMBUJA CEME 
100477,ASHOK LEYL. 
544142,BSE:SCILAL-B
524212,BSE:WANBURY-T
523023,BSE:SINCLAIR-B
544162,BSE:BHARTIHEXA-A
132977,BAJAJ AUTO  
544161,BSE:DPABHUSHAN-B
100295,VEDL        
544158,BSE:SRM-B
